Event_Category_Code,Event_Family,Event_Category_Name,Ticker,Asset_Class,Sector,Peer_Group,Exposure_Class,Exposure_Score,Exposure_Reason,Crosswalk_Match,Matched_37A_Terms,Driver_Match,Example_Asset_Match,Matched_Event_Drivers,Matched_Asset_Drivers,Evidence,Mapper_Version
SUPPLY_CHAIN,Technology,Technology Supply Chain,XLK,Equities,Technology,Technology,Contextual,20,Single contextual evidence source,False,,False,True,,,37B example exposure,1.2
TECH_EXPORT_RESTRICTIONS,Technology,Technology Export Restrictions,DRAM,Equities,Technology,Semiconductors,Contextual,40,Multiple contextual evidence sources,True,Export Restrictions,False,True,,,37A-to-37B crosswalk | 37B example exposure,1.2
TECH_EXPORT_RESTRICTIONS,Technology,Technology Export Restrictions,SMH,Equities,Technology,Semiconductors,Contextual,40,Multiple contextual evidence sources,True,Export Restrictions | Technology Trade Policy,True,True,Semiconductor Trade,Semiconductor Demand | Semiconductor Equipment Spending,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
TECH_EXPORT_RESTRICTIONS,Technology,Technology Export Restrictions,SOXX,Equities,Technology,Semiconductors,Contextual,40,Multiple contextual evidence sources,True,Export Restrictions | Technology Trade Policy,True,True,Semiconductor Trade,Semiconductor Demand | Semiconductor Equipment Spending,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
TECH_EXPORT_RESTRICTIONS,Technology,Technology Export Restrictions,XLK,Equities,Technology,Technology,Contextual,40,Multiple contextual evidence sources,False,,True,True,Technology Restrictions,Technology Spending,Economic-driver text match | 37B example exposure,1.2
TECH_EXPORT_RESTRICTIONS,Technology,Technology Export Restrictions,AIQ,Equities,Technology,AI & Automation,Contextual,20,Single contextual evidence source,False,,True,False,Technology Restrictions,Technology Earnings,Economic-driver text match,1.2
TECH_EXPORT_RESTRICTIONS,Technology,Technology Export Restrictions,BOTZ,Equities,Technology,AI & Automation,Contextual,20,Single contextual evidence source,False,,True,False,Technology Restrictions,Technology Earnings,Economic-driver text match,1.2
TECH_EXPORT_RESTRICTIONS,Technology,Technology Export Restrictions,CORN,Commodities,Agriculture,Agriculture Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Export Controls,Export Demand,Economic-driver text match,1.2
TECH_EXPORT_RESTRICTIONS,Technology,Technology Export Restrictions,DBA,Commodities,Agriculture,Agriculture Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Export Controls | Semiconductor Trade,Export Demand | Trade Policy,Economic-driver text match,1.2
TECH_EXPORT_RESTRICTIONS,Technology,Technology Export Restrictions,IGV,Equities,Technology,Software,Contextual,20,Single contextual evidence source,False,,True,False,Technology Restrictions,Technology Earnings,Economic-driver text match,1.2
TECH_EXPORT_RESTRICTIONS,Technology,Technology Export Restrictions,SKYY,Equities,Technology,Cloud & Software,Contextual,20,Single contextual evidence source,False,,True,False,Technology Restrictions,Technology Earnings,Economic-driver text match,1.2
TECH_EXPORT_RESTRICTIONS,Technology,Technology Export Restrictions,UNG,Commodities,Energy,Energy Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Export Controls,LNG Export Demand,Economic-driver text match,1.2
TECH_EXPORT_RESTRICTIONS,Technology,Technology Export Restrictions,WEAT,Commodities,Agriculture,Agriculture Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Export Controls | Technology Restrictions,Export Availability | Export Restrictions,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,AIQ,Equities,Technology,AI & Automation,Contextual,40,Multiple contextual evidence sources,False,,True,True,Cloud Spending | Enterprise IT | Software Spending | Technology Budgets,Automation Spending | Cloud Spending | Enterprise AI Adoption | Enterprise IT Spending | Technology Earnings,Economic-driver text match | 37B example exposure,1.2
TECH_SPENDING,Technology,Technology Spending,CIBR,Equities,Technology,Cybersecurity,Contextual,40,Multiple contextual evidence sources,True,Technology Spending,True,False,Cloud Spending | Enterprise IT | Software Spending,Cloud Spending | Cybersecurity Spending | Enterprise IT Spending,37A-to-37B crosswalk | Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,IGV,Equities,Technology,Software,Contextual,40,Multiple contextual evidence sources,False,,True,True,Cloud Spending | Enterprise IT | Software Spending | Technology Budgets,Cloud Spending | Enterprise IT Spending | Enterprise Software Spending | Technology Earnings,Economic-driver text match | 37B example exposure,1.2
TECH_SPENDING,Technology,Technology Spending,XLK,Equities,Technology,Technology,Contextual,40,Multiple contextual evidence sources,False,,True,True,Cloud Spending | Enterprise IT | Software Spending | Technology Budgets,Cloud Spending | Enterprise IT Spending | Technology Spending,Economic-driver text match | 37B example exposure,1.2
TECH_SPENDING,Technology,Technology Spending,AIRR,Equities,Industrials,Industrial Reshoring,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending | Software Spending,Defense Spending | Government Spending | Infrastructure Spending,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,AWAY,Equities,Consumer Discretionary,Travel & Leisure,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending | Software Spending,Consumer Spending,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,BATT,Equities,Materials,Energy Transition Materials,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending | Software Spending,Infrastructure Spending,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,BETZ,Equities,Consumer Discretionary,Gaming & Betting,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending | Software Spending,Consumer Spending,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,BOTZ,Equities,Technology,AI & Automation,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending | Enterprise IT | Software Spending | Technology Budgets,Automation Spending | Cloud Spending | Enterprise AI Adoption | Enterprise IT Spending | Technology Earnings,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,COPX,Equities,Materials,Metals & Mining,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending | Software Spending,Infrastructure Spending,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,CPER,Commodities,Metals,Industrial Metals,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending | Software Spending,Infrastructure Spending,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,ITA,Equities,Industrials,Aerospace & Defense,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending | Software Spending | Technology Budgets,Defense Budgets | Defense Spending,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,LITP,Equities,Materials,Energy Transition Materials,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending | Software Spending,Infrastructure Spending,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,ONLN,Equities,Consumer Discretionary,E-Commerce,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending | Software Spending,Consumer Spending,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,PAVE,Equities,Industrials,Infrastructure,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending | Software Spending,Defense Spending | Government Spending | Infrastructure Spending,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,PEJ,Equities,Consumer Discretionary,Travel & Leisure,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending | Software Spending,Consumer Spending,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,QQQ,Equities,Broad Market,Large Cap Growth,Contextual,20,Single contextual evidence source,False,,False,True,,,37B example exposure,1.2
TECH_SPENDING,Technology,Technology Spending,SKYY,Equities,Technology,Cloud & Software,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending | Enterprise IT | Software Spending | Technology Budgets,Cloud Spending | Enterprise IT Spending | Enterprise Software Spending | Technology Earnings,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,SLX,Equities,Materials,Metals & Mining,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending | Software Spending,Infrastructure Spending,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,SMH,Equities,Technology,Semiconductors,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending | Software Spending,Semiconductor Equipment Spending,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,SOXX,Equities,Technology,Semiconductors,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending | Software Spending,Semiconductor Equipment Spending,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,SRVR,Equities,Real Estate,Digital Infrastructure,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending,Cloud Capital Expenditure,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,XLB,Equities,Materials,Materials,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending | Software Spending,Infrastructure Spending,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,XLC,Equities,Communication Services,Communication Services,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending | Software Spending,Consumer Spending | Content Spending,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,XLI,Equities,Industrials,Industrials,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending | Software Spending,Defense Spending | Government Spending | Infrastructure Spending,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,XLP,Equities,Consumer Staples,Consumer Staples,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending | Software Spending,Household Spending,Economic-driver text match,1.2
TECH_SPENDING,Technology,Technology Spending,XLY,Equities,Consumer Discretionary,Consumer Discretionary,Contextual,20,Single contextual evidence source,False,,True,False,Cloud Spending | Software Spending,Consumer Spending,Economic-driver text match,1.2
TRADE_POLICY,Geopolitical,Trade Policy,CORN,Commodities,Agriculture,Agriculture Commodities,Contextual,40,Multiple contextual evidence sources,True,Trade Policy,True,False,Export Restrictions,Export Demand,37A-to-37B crosswalk | Economic-driver text match,1.2
TRADE_POLICY,Geopolitical,Trade Policy,DBA,Commodities,Agriculture,Agriculture Commodities,Contextual,40,Multiple contextual evidence sources,True,Trade Policy,True,False,Export Restrictions | Trade Agreements,Export Demand | Trade Policy,37A-to-37B crosswalk | Economic-driver text match,1.2
TRADE_POLICY,Geopolitical,Trade Policy,SMH,Equities,Technology,Semiconductors,Contextual,40,Multiple contextual evidence sources,True,Export Restrictions | Technology Trade Policy,False,True,,,37A-to-37B crosswalk | 37B example exposure,1.2
TRADE_POLICY,Geopolitical,Trade Policy,SOXX,Equities,Technology,Semiconductors,Contextual,40,Multiple contextual evidence sources,True,Export Restrictions | Technology Trade Policy,False,True,,,37A-to-37B crosswalk | 37B example exposure,1.2
TRADE_POLICY,Geopolitical,Trade Policy,WEAT,Commodities,Agriculture,Agriculture Commodities,Contextual,40,Multiple contextual evidence sources,True,Trade Policy,True,False,Export Restrictions | Import Restrictions,Export Availability | Export Restrictions,37A-to-37B crosswalk | Economic-driver text match,1.2
TRADE_POLICY,Geopolitical,Trade Policy,DRAM,Equities,Technology,Semiconductors,Contextual,20,Single contextual evidence source,True,Export Restrictions,False,False,,,37A-to-37B crosswalk,1.2
TRADE_POLICY,Geopolitical,Trade Policy,QQQ,Equities,Broad Market,Large Cap Growth,Contextual,20,Single contextual evidence source,False,,False,True,,,37B example exposure,1.2
TRADE_POLICY,Geopolitical,Trade Policy,SPY,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,False,True,,,37B example exposure,1.2
TRADE_POLICY,Geopolitical,Trade Policy,UNG,Commodities,Energy,Energy Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Export Restrictions,LNG Export Demand,Economic-driver text match,1.2
TRADE_POLICY,Geopolitical,Trade Policy,XLB,Equities,Materials,Materials,Contextual,20,Single contextual evidence source,False,,False,True,,,37B example exposure,1.2
TRADE_POLICY,Geopolitical,Trade Policy,XLI,Equities,Industrials,Industrials,Contextual,20,Single contextual evidence source,False,,False,True,,,37B example exposure,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,AWAY,Equities,Consumer Discretionary,Travel & Leisure,Contextual,40,Multiple contextual evidence sources,False,,True,True,Hotel Demand,E-Commerce Demand | Travel Demand,Economic-driver text match | 37B example exposure,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,XLY,Equities,Consumer Discretionary,Consumer Discretionary,Contextual,40,Multiple contextual evidence sources,False,,True,True,Hotel Demand,E-Commerce Demand | Travel Demand,Economic-driver text match | 37B example exposure,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,AIRR,Equities,Industrials,Industrial Reshoring,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Transportation Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,AMLP,Equities,Energy,Energy Infrastructure,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Energy Infrastructure Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,ARKG,Equities,Health Care,Biotech & Genomics,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Drug / Therapy Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,BATT,Equities,Materials,Energy Transition Materials,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,China Demand | Energy Transition Demand | Industrial Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,BETZ,Equities,Consumer Discretionary,Gaming & Betting,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,E-Commerce Demand | Travel Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,COPX,Equities,Materials,Metals & Mining,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,China Demand | Energy Transition Demand | Industrial Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,CORN,Commodities,Agriculture,Agriculture Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Ethanol Demand | Export Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,CPER,Commodities,Metals,Industrial Metals,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,China Demand | Energy Transition Demand | Industrial Metals Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,DBA,Commodities,Agriculture,Agriculture Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Agricultural Demand | Export Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,DRAM,Equities,Technology,Semiconductors,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,AI Infrastructure Demand | HBM Demand | PC Demand | Smartphone Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,ETHE,Digital Assets,Crypto,Crypto Assets,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Ethereum Spot Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,GLD,Commodities,Precious Metals,Precious Metals,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Central Bank Demand | Central Bank Gold Demand | Physical Demand | Safe-Haven Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,IBB,Equities,Health Care,Biotechnology,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Drug / Therapy Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,IBIT,Digital Assets,Crypto,Crypto Assets,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Bitcoin Spot Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,IEF,Fixed Income,Treasuries,Intermediate Treasuries,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Safe-Haven Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,ITA,Equities,Industrials,Aerospace & Defense,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Aircraft Demand | Geopolitical Security Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,LITP,Equities,Materials,Energy Transition Materials,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,China Demand | Energy Transition Demand | Industrial Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,ONLN,Equities,Consumer Discretionary,E-Commerce,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,E-Commerce Demand | Travel Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,PAVE,Equities,Industrials,Infrastructure,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Transportation Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,PDBC,Commodities,Broad Commodities,Broad Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Global Supply / Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,PEJ,Equities,Consumer Discretionary,Travel & Leisure,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,E-Commerce Demand | Travel Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,PPH,Equities,Health Care,Pharmaceuticals,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Drug / Therapy Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,REZ,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Property Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,SHY,Fixed Income,Treasuries,Short Treasuries,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Safe-Haven Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,SLV,Commodities,Precious Metals,Precious Metals,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Industrial Silver Demand | Precious Metals Demand | Solar / Electronics Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,SLX,Equities,Materials,Metals & Mining,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,China Demand | Energy Transition Demand | Industrial Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,SMH,Equities,Technology,Semiconductors,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,AI Infrastructure Demand | Consumer Electronics Demand | Semiconductor Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,SOXX,Equities,Technology,Semiconductors,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,AI Infrastructure Demand | Consumer Electronics Demand | Semiconductor Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,SRVR,Equities,Real Estate,Digital Infrastructure,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Data Center Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,TIP,Fixed Income,Treasuries,Inflation-Protected Bonds,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Safe-Haven Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,TLT,Fixed Income,Treasuries,Long Treasuries,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Safe-Haven Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,UNG,Commodities,Energy,Energy Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,LNG Export Demand | Power Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,USO,Commodities,Energy,Energy Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Global Oil Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,UUP,Currencies,U.S. Dollar,Currencies,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Safe-Haven Demand | Safe-Haven Dollar Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,VIXY,Volatility,Equity Volatility,Volatility,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Options Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,VNQ,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Property Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,XBI,Equities,Health Care,Biotechnology,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Drug / Therapy Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,XLB,Equities,Materials,Materials,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,China Demand | Energy Transition Demand | Industrial Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,XLC,Equities,Communication Services,Communication Services,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Advertising Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,XLE,Equities,Energy,Energy,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Energy Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,XLI,Equities,Industrials,Industrials,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Transportation Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,XLP,Equities,Consumer Staples,Consumer Staples,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Defensive Consumer Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,XLRE,Equities,Real Estate,Real Estate,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Property Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,XLU,Equities,Utilities,Utilities,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Data Center Power Demand | Electricity Demand,Economic-driver text match,1.2
TRAVEL_DEMAND,Consumer,Travel Demand,XLV,Equities,Health Care,Health Care,Contextual,20,Single contextual evidence source,False,,True,False,Hotel Demand,Drug / Therapy Demand,Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,IEF,Fixed Income,Treasuries,Intermediate Treasuries,Contextual,40,Multiple contextual evidence sources,True,Treasury Market,True,True,Indirect Demand,Safe-Haven Demand,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
TREASURY_AUCTION,Rates,Treasury Auction,SHY,Fixed Income,Treasuries,Short Treasuries,Contextual,40,Multiple contextual evidence sources,True,Treasury Market,True,True,Indirect Demand,Safe-Haven Demand,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
TREASURY_AUCTION,Rates,Treasury Auction,TIP,Fixed Income,Treasuries,Inflation-Protected Bonds,Contextual,40,Multiple contextual evidence sources,True,Treasury Market,True,False,Indirect Demand,Safe-Haven Demand,37A-to-37B crosswalk | Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,TLT,Fixed Income,Treasuries,Long Treasuries,Contextual,40,Multiple contextual evidence sources,True,Treasury Market,True,True,Indirect Demand,Safe-Haven Demand,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
TREASURY_AUCTION,Rates,Treasury Auction,AIRR,Equities,Industrials,Industrial Reshoring,Contextual,20,Single contextual evidence source,False,,True,False,Indirect Demand,Transportation Demand,Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,AMLP,Equities,Energy,Energy Infrastructure,Contextual,20,Single contextual evidence source,False,,True,False,Indirect Demand,Energy Infrastructure Demand,Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,ARKG,Equities,Health Care,Biotech & Genomics,Contextual,20,Single contextual evidence source,False,,True,False,Indirect Demand,Drug / Therapy Demand,Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,AWAY,Equities,Consumer Discretionary,Travel & Leisure,Contextual,20,Single contextual evidence source,False,,True,False,Indirect Demand,E-Commerce Demand | Travel Demand,Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,BATT,Equities,Materials,Energy Transition Materials,Contextual,20,Single contextual evidence source,False,,True,False,Indirect Demand,China Demand | Energy Transition Demand | Industrial Demand,Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,BETZ,Equities,Consumer Discretionary,Gaming & Betting,Contextual,20,Single contextual evidence source,False,,True,False,Indirect Demand,E-Commerce Demand | Travel Demand,Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,COPX,Equities,Materials,Metals & Mining,Contextual,20,Single contextual evidence source,False,,True,False,Indirect Demand,China Demand | Energy Transition Demand | Industrial Demand,Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,CORN,Commodities,Agriculture,Agriculture Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Indirect Demand,Ethanol Demand | Export Demand,Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,CPER,Commodities,Metals,Industrial Metals,Contextual,20,Single contextual evidence source,False,,True,False,Indirect Demand,China Demand | Energy Transition Demand | Industrial Metals Demand,Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,DBA,Commodities,Agriculture,Agriculture Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Indirect Demand,Agricultural Demand | Export Demand,Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,DRAM,Equities,Technology,Semiconductors,Contextual,20,Single contextual evidence source,False,,True,False,Indirect Demand,AI Infrastructure Demand | HBM Demand | PC Demand | Smartphone Demand,Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,ETHE,Digital Assets,Crypto,Crypto Assets,Contextual,20,Single contextual evidence source,False,,True,False,Indirect Demand,Ethereum Spot Demand,Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,GLD,Commodities,Precious Metals,Precious Metals,Contextual,20,Single contextual evidence source,False,,True,False,Indirect Demand,Central Bank Demand | Central Bank Gold Demand | Physical Demand | Safe-Haven Demand,Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,IBB,Equities,Health Care,Biotechnology,Contextual,20,Single contextual evidence source,False,,True,False,Indirect Demand,Drug / Therapy Demand,Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,IBIT,Digital Assets,Crypto,Crypto Assets,Contextual,20,Single contextual evidence source,False,,True,False,Indirect Demand,Bitcoin Spot Demand,Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,ITA,Equities,Industrials,Aerospace & Defense,Contextual,20,Single contextual evidence source,False,,True,False,Indirect Demand,Aircraft Demand | Geopolitical Security Demand,Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,LITP,Equities,Materials,Energy Transition Materials,Contextual,20,Single contextual evidence source,False,,True,False,Indirect Demand,China Demand | Energy Transition Demand | Industrial Demand,Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,ONLN,Equities,Consumer Discretionary,E-Commerce,Contextual,20,Single contextual evidence source,False,,True,False,Indirect Demand,E-Commerce Demand | Travel Demand,Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,PAVE,Equities,Industrials,Infrastructure,Contextual,20,Single contextual evidence source,False,,True,False,Indirect Demand,Transportation Demand,Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,PDBC,Commodities,Broad Commodities,Broad Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Indirect Demand,Global Supply / Demand,Economic-driver text match,1.2
TREASURY_AUCTION,Rates,Treasury Auction,PEJ,Equities,Consumer Discretionary,Travel & Leisure,Contextual,20,Single contextual evidence source,False,,True,False,Indirect Demand,E-Commerce Demand | Travel Demand,Economic-driver text match,1.2
